Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
13023;Bobillot - Moulin des Prés;OUI;28;25;3;0;3;OUI;OUI;2024-06-15T12:51:43+02:00;48.828657346203, 2.353020646317;Paris;
6005;Montparnasse -  Square Ozanam;OUI;49;5;43;29;14;OUI;OUI;2024-06-15T12:50:55+02:00;48.843310567822, 2.3265242949128;Paris;
20011;Pyrénées - Dagorno;OUI;20;20;0;0;0;OUI;OUI;2024-06-15T12:51:11+02:00;48.855425770695085, 2.4051643162965775;Paris;
16022;Jean Bologne - Passy;OUI;19;16;2;1;1;OUI;OUI;2024-06-15T12:42:55+02:00;48.857566889784465, 2.280027395306772;Paris;
19001;Crimée - Ourcq;OUI;56;53;3;1;2;OUI;OUI;2024-06-15T12:50:03+02:00;48.894104140316, 2.3729460884673;Paris;
21007;Rond-Point Rhin et Danube;OUI;53;34;19;11;8;OUI;OUI;2024-06-15T12:52:15+02:00;48.840452820991764, 2.2280225157737736;Boulogne-Billancourt;
6020;Place Saint-André des Arts;OUI;37;21;14;9;5;OUI;OUI;2024-06-15T12:52:03+02:00;48.852886173881, 2.3426544293761;Paris;
19007;Flandre - Ourcq;OUI;30;25;4;0;4;OUI;OUI;2024-06-15T12:49:37+02:00;48.89260159189023, 2.3790915682911873;Paris;
21016;Point du Jour - Jean Jaurès;OUI;40;22;18;13;5;OUI;OUI;2024-06-15T12:47:57+02:00;48.828753141436465, 2.245911467014621;Boulogne-Billancourt;
13013;Saint-Marcel - Hôpital;OUI;21;4;17;7;10;OUI;OUI;2024-06-15T12:51:10+02:00;48.83950442458303, 2.360989417022932;Paris;
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;OUI;17;4;13;11;2;OUI;OUI;2024-06-15T12:51:25+02:00;48.83907826424974, 2.356877340669728;Paris;
21107;Bertrand Sincholle - Henri Barbusse;OUI;23;18;4;4;0;OUI;OUI;2024-06-15T12:49:34+02:00;48.89925982394349, 2.3042294383049016;Clichy;
11018;Saint-Maur - République;OUI;38;22;13;6;7;OUI;OUI;2024-06-15T12:48:30+02:00;48.864185861455, 2.3783174157143;Paris;
22007;Commandant Charcot - Bretteville;OUI;36;23;11;2;9;OUI;OUI;2024-06-15T12:50:19+02:00;48.87530570765423, 2.2558460757136345;Neuilly-sur-Seine;
19123;Metz - Marne;OUI;33;26;6;3;3;OUI;OUI;2024-06-15T12:51:42+02:00;48.891163, 2.3865705;Paris;
13037;Ivry - Baudricourt;OUI;20;9;11;5;6;OUI;OUI;2024-06-15T12:50:54+02:00;48.824695995415006, 2.363106073577468;Paris;
12039;Général Michel Bizot - Claude Decaen;OUI;38;20;18;15;3;OUI;OUI;2024-06-15T12:45:41+02:00;48.83481262982544, 2.400927788127704;Paris;
5031;Lacépède - Linné;OUI;54;36;17;13;4;OUI;OUI;2024-06-15T12:50:10+02:00;48.8437035476636, 2.354651279747486;Paris;
12017;Saint-Mandé - Docteur Arnold Netter;OUI;39;29;10;6;4;OUI;OUI;2024-06-15T12:52:16+02:00;48.84462585769668, 2.404946386814118;Paris;
21511;Marcel Monge - Marcel Dassault;OUI;46;43;3;2;1;OUI;OUI;2024-06-15T12:45:41+02:00;48.86096384533371, 2.2246733296048142;Suresnes;
6009;Guynemer - Jardin du Luxembourg;OUI;36;26;8;7;1;OUI;OUI;2024-06-15T12:51:22+02:00;48.8466127, 2.3325478;Paris;
14025;Jacquier - Didot;OUI;30;27;1;1;0;OUI;OUI;2024-06-15T12:51:03+02:00;48.82953336292279, 2.318179272115231;Paris;
11040;Temple - Jean-Pierre Timbaud;OUI;36;36;0;0;0;NON;NON;2024-06-15T12:51:11+02:00;48.86446597201, 2.3660597205162;Paris;
42027;Verdun - Pierre et Marie Curie;OUI;26;24;1;0;1;OUI;OUI;2024-06-15T12:50:15+02:00;48.812822398263286, 2.3707106709480286;Ivry-sur-Seine;
30007;Pablo Picasso - Maurice Thorez;NON;0;0;0;0;0;NON;NON;2024-06-15T12:46:47+02:00;48.906887812943, 2.4489325365198;Bobigny;
16104;Paul Valery - Victor Hugo;OUI;35;32;3;1;2;OUI;OUI;2024-06-15T12:50:11+02:00;48.87137406080164, 2.2887128591537476;Paris;
21510;Fontaine du Tertre - Calvaire;OUI;24;21;3;0;3;OUI;OUI;2024-06-15T12:51:12+02:00;48.8702539, 2.2187778;Suresnes;
20033;Etienne Dolet - Place Maurice Chevalier;OUI;33;30;3;2;1;OUI;OUI;2024-06-15T12:48:52+02:00;48.86798303359366, 2.3851405311143026;Paris;
51007;Résistance - Romain Rolland;OUI;28;18;10;8;2;OUI;OUI;2024-06-15T12:47:33+02:00;48.950873482371, 2.2310190077797;Argenteuil;
30005;Convention - Campus de Bobigny;OUI;32;3;29;21;8;OUI;OUI;2024-06-15T12:51:27+02:00;48.914920058264, 2.4172238067445;Bobigny;
13008;Place d'Italie - Soeur Rosalie;OUI;52;45;6;0;6;OUI;OUI;2024-06-15T12:52:02+02:00;48.831908520394, 2.3546943448098;Paris;
17050;Batignolles - Abel Truchet;OUI;28;21;6;1;5;OUI;OUI;2024-06-15T12:50:19+02:00;48.883103904582, 2.3238347490884;Paris;
16500;Parc des Champions;NON;0;0;0;0;0;NON;NON;2024-06-14T14:00:01+02:00;48.86319787273, 2.2850941051957;Paris;
8044;Alfred de Vigny - Place du Général Brocard;OUI;33;29;4;2;2;OUI;OUI;2024-06-15T12:46:47+02:00;48.87836138361425, 2.305254448220567;Paris;
21033;Sèvres - Maréchal Juin;OUI;18;15;2;2;0;OUI;OUI;2024-06-15T12:50:30+02:00;48.8324305, 2.2292812;Boulogne-Billancourt;
1201;Perrault - Place du Louvre;OUI;28;1;25;22;3;OUI;OUI;2024-06-15T12:50:54+02:00;48.860273568996, 2.3412468419093;Paris;
25009;Place des Arts - Jean Mermoz;OUI;20;13;7;3;4;OUI;OUI;2024-06-15T12:51:52+02:00;48.880391139734, 2.1832160452221;Rueil-Malmaison;
17036;Place Tristan Bernard;OUI;28;22;6;3;3;OUI;OUI;2024-06-15T12:52:06+02:00;48.8794936, 2.2915423;Paris;
10001;René Boulanger - Lancry;OUI;62;24;37;21;16;OUI;OUI;2024-06-15T12:49:54+02:00;48.8685433, 2.3600032;Paris;
11038;Temple - Charlot;OUI;45;45;0;0;0;NON;NON;2024-06-15T12:43:19+02:00;48.865709343796, 2.3652737250724;Paris;
16140;Hippodrome de Longchamp;OUI;30;11;18;10;8;OUI;OUI;2024-06-15T12:49:43+02:00;48.86413226532, 2.239905372262;Paris;
44010;8 Mai 1945 - 10 Juillet 1940;OUI;30;30;0;0;0;NON;NON;2023-11-05T09:56:42+01:00;48.784567029674, 2.3979035764933;Vitry-sur-Seine;
7007;Musée d'Orsay;OUI;65;48;16;11;5;OUI;OUI;2024-06-15T12:51:45+02:00;48.85972615790874, 2.325860448181629;Paris;
21112;Claude Debussy - Marc Bloch;OUI;56;12;44;42;2;OUI;OUI;2024-06-15T12:50:08+02:00;48.910388180512, 2.3117771744728;Clichy;
3201;Payenne - Square George Caïn;OUI;24;0;23;16;7;OUI;OUI;2024-06-15T12:51:52+02:00;48.8578329, 2.3622643;Paris;
22703;Place Jean Mermoz;OUI;30;5;25;16;9;OUI;OUI;2024-06-15T12:51:45+02:00;48.9220937, 2.2718348;Bois-Colombes;
26010;Louis Armand - Bernard Palissy;NON;0;0;0;0;0;NON;NON;2024-05-31T17:07:53+02:00;48.91690215253, 2.3126153582229;Asnières-sur-Seine;
24010;Charles de Gaulle - Rue de l'Alma;OUI;28;23;5;4;1;OUI;OUI;2024-06-15T12:50:35+02:00;48.896620592993, 2.252313240191;Courbevoie;
15032;Félix Faure - Lourmel;OUI;58;41;17;14;3;OUI;OUI;2024-06-15T12:50:35+02:00;48.83868901709515, 2.2818081825971603;Paris;
10028;Gare du Nord - Dunkerque;OUI;29;1;27;7;20;OUI;OUI;2024-06-15T12:52:08+02:00;48.880423508429, 2.3527636751533;Paris;
19045;Macdonald - Césaria Evora;OUI;67;59;7;6;1;OUI;OUI;2024-06-15T12:51:54+02:00;48.89883, 2.37933;Paris;
41101;Paul Doumer - Stalingrad;OUI;24;10;14;9;5;OUI;OUI;2024-06-15T12:50:31+02:00;48.806518992199, 2.3368880152702;Arcueil;
23106;Pavé des Gardes - Charles Vaillant;OUI;20;19;1;0;1;OUI;OUI;2024-06-15T12:42:58+02:00;48.81168551728, 2.2111820107205;Sèvres;
8003;Galilée - Vernet;OUI;17;16;1;0;1;OUI;OUI;2024-06-15T12:47:11+02:00;48.871715878697, 2.2985444962978;Paris;
34009;Dora Maar - Nadia Guendouz;OUI;30;26;4;2;2;OUI;OUI;2024-06-15T12:48:30+02:00;48.905452421305, 2.3220406472683;Saint-Ouen-sur-Seine;
20030;Ménilmontant - Père Lachaise;OUI;41;36;3;0;3;OUI;OUI;2024-06-15T12:51:17+02:00;48.863287291502, 2.3869940266013;Paris;
41304;Port - Maurice Chevalier;OUI;30;2;26;24;2;OUI;OUI;2024-06-15T12:49:07+02:00;48.832474421632, 2.490257616467;Nogent-sur-Marne;
20035;Pyrénées - Ménilmontant;OUI;26;26;0;0;0;OUI;OUI;2024-06-15T12:51:54+02:00;48.8693268535238, 2.395084574818611;Paris;
10151;Gare du Nord - Faubourg Saint-Denis;OUI;28;1;26;1;25;OUI;OUI;2024-06-15T12:51:58+02:00;48.879612765504, 2.3568402975798;Paris;
21508;Georges Pompidou - Verdun;OUI;26;18;8;8;0;OUI;OUI;2024-06-15T12:51:24+02:00;48.875481, 2.232443;Suresnes;
8031;Jean Mermoz - Champs-Elysées;OUI;49;44;3;2;1;OUI;OUI;2024-06-15T12:48:09+02:00;48.869689856852, 2.3107324540615;Paris;
20037;Gambetta - Saint Fargeau;OUI;24;23;1;0;1;OUI;OUI;2024-06-15T12:51:27+02:00;48.871244610447015, 2.4039056897163396;Paris;
26011;Ménil - Argenteuil;OUI;20;6;14;10;4;OUI;OUI;2024-06-15T12:50:41+02:00;48.925901818305, 2.2741496502338;Asnières-sur-Seine;
22302;Gare RER - Général de Gaulle;OUI;41;21;20;5;15;OUI;OUI;2024-06-15T12:51:20+02:00;48.933548439566, 2.3064726536317;Gennevilliers;
22209;Verdun - Henri Barbusse;OUI;24;14;9;0;9;OUI;OUI;2024-06-15T12:45:41+02:00;48.802056061754, 2.3159965061736;Bagneux;
13053;Chevaleret - Tolbiac;OUI;21;5;14;14;0;OUI;OUI;2024-06-15T12:50:09+02:00;48.82941, 2.375934;Paris;
18203;Lamarck - Saint-Ouen;OUI;40;40;0;0;0;NON;NON;2024-06-15T12:42:33+02:00;48.891334555236, 2.3272445342326;Paris;
9029;Saint-Lazare - Place d'Estienne d'Orves;OUI;39;36;3;1;2;OUI;OUI;2024-06-15T12:43:16+02:00;48.8768345, 2.3329067;Paris;
45005;Stalingrad - Général de Gaulle;OUI;26;6;20;13;7;OUI;OUI;2024-06-15T12:49:44+02:00;48.823450589614, 2.4965062363218;Champigny-sur-Marne;
48011;Epi d'Or - Chevilly;OUI;20;17;3;1;2;OUI;OUI;2024-06-15T12:51:45+02:00;48.781109786782, 2.3549050362061;Villejuif;
35021;Cartier Bresson - Denis Papin;OUI;32;25;5;4;1;OUI;OUI;2024-06-15T12:50:37+02:00;48.902616, 2.397814;Pantin;
41212;Nungesser - Santé;OUI;22;15;7;0;7;OUI;OUI;2024-06-15T12:48:58+02:00;48.852335, 2.448967;Fontenay-sous-Bois;
18018;Carpeaux - Place Jacques Froment;OUI;19;18;1;0;1;OUI;OUI;2024-06-15T12:46:53+02:00;48.8906542, 2.3309428;Paris;
10001_relais;René Boulanger - Lancry;NON;0;0;0;0;0;NON;NON;2024-06-15T12:50:58+02:00;48.8687079, 2.3599605;Paris;
21954;Val-Fleury;OUI;23;6;17;0;17;OUI;OUI;2024-06-15T12:47:12+02:00;48.807671407991, 2.2407217696309;Meudon;
21327;Jean Bouin - Gouverneur Général Eboué;OUI;31;13;17;9;8;OUI;OUI;2024-06-15T12:51:36+02:00;48.824792734266, 2.2651904328524;Issy-les-Moulineaux;
10038;Place du Colonel Fabien;OUI;27;24;3;0;3;OUI;OUI;2024-06-15T12:51:45+02:00;48.87756832086, 2.3698791861534;Paris;
22208;Stalingrad - Barbara;OUI;20;19;1;0;1;OUI;OUI;2024-06-15T12:45:57+02:00;48.809223658808, 2.3175904558822;Bagneux;
12106;Gare de Lyon - Roland Barthes;OUI;68;0;67;57;10;OUI;OUI;2024-06-15T12:52:02+02:00;48.84395729494058, 2.3790882155299187;Paris;
18045;Pierre Ginier - Clichy;OUI;16;12;0;0;0;OUI;OUI;2024-06-15T12:52:05+02:00;48.8867667, 2.326228;Paris;
11001;Richard Lenoir - Place de la Bastille;OUI;53;14;36;31;5;OUI;OUI;2024-06-15T12:51:56+02:00;48.8538327, 2.3697222;Paris;
25010;Maréchal Leclerc de Hauteclocque - Marché Buzenval;OUI;30;27;1;0;1;OUI;OUI;2024-06-15T12:51:52+02:00;48.858446, 2.192077;Rueil-Malmaison;
12165;Champs de Manoeuvre - Cartoucherie;OUI;35;14;19;16;3;OUI;OUI;2024-06-15T12:49:03+02:00;48.835261, 2.447974;Paris;
14110;Abbé Carton - Plantes;OUI;25;24;1;1;0;OUI;OUI;2024-06-15T12:45:15+02:00;48.827673823166, 2.3209181427956;Paris;
8500;La Concorde;NON;0;0;0;0;0;NON;NON;2024-06-14T15:01:16+02:00;48.870718620772, 2.3244822061763;Paris;
10025;Jemmapes - Ecluses Saint-Martin;OUI;15;8;6;5;1;OUI;OUI;2024-06-15T12:52:15+02:00;48.87748519186726, 2.3660067468881607;Paris;
23203;Division Leclerc - Kléber;OUI;25;24;1;0;1;OUI;OUI;2024-06-15T12:46:42+02:00;48.798666226364, 2.2833752789972;Châtillon;
32305;Saint-Germain - Verdun;OUI;30;29;1;0;1;OUI;OUI;2024-06-15T12:48:32+02:00;48.882877330093, 2.4331868384644;Romainville;
9035;Gare Saint-Lazare - Place de Budapest;OUI;44;6;38;12;26;OUI;OUI;2024-06-15T12:49:40+02:00;48.877753, 2.327339;Paris;
22305;Jean Jaurès - Place du Dr Roux;OUI;35;15;20;8;12;OUI;OUI;2024-06-15T12:50:59+02:00;48.927567032796, 2.2947337017374;Gennevilliers;
26008;Henri Barbusse - Bourguignons;OUI;34;13;19;17;2;OUI;OUI;2024-06-15T12:50:14+02:00;48.91301722799713, 2.2734212270774417;Asnières-sur-Seine;
21320;Président Roosevelt - Rouget de Lisle;OUI;40;37;2;2;0;OUI;OUI;2024-06-15T12:50:11+02:00;48.83047518749, 2.2616135525345;Issy-les-Moulineaux;
26009;Marceau Delorme - Pierre Brossolette;OUI;28;11;16;6;10;OUI;OUI;2024-06-15T12:52:04+02:00;48.91206062860357, 2.295897423568745;Asnières-sur-Seine;
22507;Châteaudun - Place de la Liberté;OUI;26;6;20;9;11;OUI;OUI;2024-06-15T12:50:22+02:00;48.90970830301211, 2.2454486480600626;La Garenne-Colombes;
34012;Bateliers - Quai de Seine;OUI;26;4;22;11;11;OUI;OUI;2024-06-15T12:50:50+02:00;48.915817585516, 2.3239533298594;Saint-Ouen-sur-Seine;
12001;Bastille - Biscornet;OUI;62;6;55;51;4;OUI;OUI;2024-06-15T12:51:52+02:00;48.851355779579, 2.369220033288;Paris;
23204;Roland Garros - Jean Bouin;OUI;28;21;7;1;6;OUI;OUI;2024-06-15T12:44:59+02:00;48.809460857173, 2.2853198638301;Châtillon;
22602;Place Henri Dunant - Gare RER;OUI;31;25;5;1;4;OUI;OUI;2024-06-15T12:47:17+02:00;48.788093281931, 2.2909234046643;Fontenay-aux-Roses;
31301;Gare RER;OUI;30;7;21;8;13;OUI;OUI;2024-06-15T12:51:44+02:00;48.896280181078, 2.4581568985227;Noisy-le-Sec;
11201;Faubourg St-Antoine - Place de la Nation;OUI;16;1;15;5;10;OUI;OUI;2024-06-15T12:52:15+02:00;48.8487726, 2.393606;Paris;
18023;Ordener - Poissonniers;OUI;35;33;1;1;0;OUI;OUI;2024-06-15T12:49:15+02:00;48.891213890844654, 2.351288666219873;Paris;
22005;Charles de Gaulle - Madrid;OUI;22;13;8;2;6;OUI;OUI;2024-06-15T12:51:26+02:00;48.884432270368, 2.2608044743538;Neuilly-sur-Seine;
8501;Grand Palais;NON;0;0;0;0;0;NON;NON;2024-06-14T15:06:01+02:00;48.8670607455, 2.3151388348544;Paris;
23205;Parc des Pierrettes;OUI;23;11;12;0;12;OUI;OUI;2024-06-15T12:49:49+02:00;48.7973062, 2.2909969;Châtillon;
19018;Cité de la Musique;OUI;60;42;15;4;11;OUI;OUI;2024-06-15T12:49:47+02:00;48.888796556487, 2.3925811931922;Paris;
32023;Guy Môquet - Jean Moulin;OUI;30;6;24;13;11;OUI;OUI;2024-06-15T12:52:21+02:00;48.940931521020836, 2.363948999931771;Saint-Denis;
16502;Stade Roland-Garros;NON;0;0;0;0;0;NON;NON;2024-06-14T15:29:21+02:00;48.843250588023, 2.2558984967965;Paris;
23201;Avenir;OUI;45;39;5;0;5;OUI;OUI;2024-06-15T12:50:06+02:00;48.8103438, 2.3003776;Châtillon;
16501;Parc des Princes;NON;0;0;0;0;0;NON;NON;2024-06-14T15:35:38+02:00;48.839040170663, 2.2557555164151;Paris;
22018;Charles de Gaulle - Les Sablons;OUI;35;32;3;2;1;OUI;OUI;2024-06-15T12:52:22+02:00;48.880987514929, 2.2715748726513;Neuilly-sur-Seine;
12500;Arena Bercy;NON;0;0;0;0;0;NON;NON;2024-06-14T16:25:29+02:00;48.837449611846, 2.3828664867032;Paris;
32051;Centre Aquatique Olympique - Stade de France;NON;200;200;0;0;0;NON;NON;2019-06-19T14:26:12+02:00;48.915153832393, 2.3577524078641;Saint-Denis;
15058;Place du Moulin de Javel;OUI;45;43;2;0;2;OUI;OUI;2024-06-15T12:50:40+02:00;48.84021670922, 2.2716060653329;Paris;
17126;Hélène et François Missoffe - Emile Borel;OUI;32;30;2;1;1;OUI;OUI;2024-06-15T12:47:39+02:00;48.89990653843488, 2.321543991674844;Paris;
31201;Suzanne Masson;OUI;37;27;8;3;5;OUI;OUI;2024-06-15T12:50:20+02:00;48.923306888013, 2.3847292397611;La Courneuve;
34005;Adrien Lesesne - Docteur Bauer;OUI;30;25;5;1;4;OUI;OUI;2024-06-15T12:52:01+02:00;48.90263867304635, 2.348248063431511;Saint-Ouen-sur-Seine;
13203;Square de Choisy - Eastman;OUI;24;16;5;0;5;OUI;OUI;2024-06-15T12:50:17+02:00;48.828543456283, 2.3583075090494;Paris;
17127;Porte de Clichy - Place des Nations Unies;OUI;40;31;9;7;2;OUI;OUI;2024-06-15T12:51:14+02:00;48.896737263309504, 2.310542999196392;Paris;
47007;Liberté - Vert-de-Maisons;OUI;20;2;18;11;7;OUI;OUI;2024-06-15T12:50:40+02:00;48.790147809608, 2.4328628182411;Maisons-Alfort;
34008;Garibaldi - Gabriel Péri;OUI;30;17;12;9;3;OUI;OUI;2024-06-15T12:51:36+02:00;48.905741911394, 2.3316044208059;Saint-Ouen-sur-Seine;
5201;Saint-Jacques - Soufflot;OUI;16;16;0;0;0;NON;NON;2024-05-29T20:22:19+02:00;48.846280383395, 2.3430785379567;Paris;
21514;Place de la Paix - Abbé Saint-Pierre;OUI;24;20;4;0;4;OUI;OUI;2024-06-15T12:51:16+02:00;48.86462724459225, 2.2047570338469806;Suresnes;
12157;Fabre d'Eglantine - Place de la Nation;OUI;68;67;1;1;0;NON;NON;2024-06-15T12:46:06+02:00;48.8471116, 2.3956204;Paris;
31303;Simone Signoret - Paris;OUI;28;5;22;8;14;OUI;OUI;2024-06-15T12:51:45+02:00;48.903600624712865, 2.465406596265139;Noisy-le-Sec;
18041;Rochechouart - Martyrs;OUI;20;20;0;0;0;OUI;OUI;2024-06-15T12:49:54+02:00;48.882193779572, 2.3405495658517;Paris;
10026;Gare de l'Est - Chateau Landon;OUI;59;49;6;2;4;OUI;OUI;2024-06-15T12:50:41+02:00;48.879305, 2.362424;Paris;
35002;Jean Jaurès - Presles;OUI;1;1;0;0;0;NON;NON;2023-12-21T21:31:21+01:00;48.907134414988, 2.3960057280531;Pantin;
17010;Jonquière - Docteur Paul Brousse;OUI;40;30;9;7;2;OUI;OUI;2024-06-15T12:49:22+02:00;48.894799816683985, 2.318705212173216;Paris;
21213;Vanne - Général de Gaulle;OUI;25;22;2;0;2;OUI;OUI;2024-06-15T12:49:59+02:00;48.815007, 2.328318;Montrouge;
18026;Ruisseau - Ordener;OUI;35;33;0;0;0;OUI;OUI;2024-06-15T12:47:49+02:00;48.89299462568024, 2.340144887566567;Paris;
18044;Clichy - Douai;OUI;32;26;6;2;4;OUI;OUI;2024-06-15T12:50:38+02:00;48.883687771522, 2.328063700029;Paris;
18024;Clignancourt - Ordener;OUI;35;32;2;1;1;OUI;OUI;2024-06-15T12:50:59+02:00;48.891457726153774, 2.348636478060487;Paris;
11009;Boulets - Voltaire;OUI;24;15;8;6;2;OUI;OUI;2024-06-15T12:51:07+02:00;48.85218705621, 2.3890301585197;Paris;
18500;Arena Porte de la Chapelle;NON;0;0;0;0;0;NON;NON;2024-06-14T16:41:33+02:00;48.898245541974, 2.3592036703116;Paris;
15060;Place de la Montagne du Goulet;OUI;21;11;9;8;1;OUI;OUI;2024-06-15T12:51:27+02:00;48.8443415, 2.2773844;Paris;
7500;Invalides;NON;0;0;0;0;0;NON;NON;2024-06-14T15:17:18+02:00;48.862460891184, 2.3101201982988;Paris;
7111;Ecole Militaire - Place Joffre;OUI;26;2;24;22;2;OUI;OUI;2024-06-15T12:52:19+02:00;48.852060203583, 2.3017993569374;Paris;
15501;Arena Paris Sud;NON;0;0;0;0;0;NON;NON;2024-06-14T15:43:35+02:00;48.828570063199, 2.2924954906579;Paris;
15105;Fédération - Suffren;OUI;25;18;7;6;1;OUI;OUI;2024-06-15T12:51:00+02:00;48.852828153442, 2.2978776320815;Paris;
33019;Madeleine Vionnet;OUI;34;6;33;7;26;OUI;OUI;2024-06-15T12:51:55+02:00;48.902519074064, 2.3740895837545;Aubervilliers;
8057;Hoche - Tilsitt;OUI;33;30;3;0;3;OUI;OUI;2024-06-15T12:51:26+02:00;48.874836457837, 2.2971323132515;Paris;
7201;Place Fontenoy - Saxe;NON;0;0;0;0;0;NON;NON;2024-04-26T18:47:44+02:00;48.850270554523, 2.3069813815839;Paris;
7109;Place Joffre - Frédéric le Play;OUI;38;28;10;7;3;OUI;OUI;2024-06-15T12:49:52+02:00;48.853754486938, 2.3044242337346;Paris;
15056;Place Balard;OUI;22;16;6;3;3;OUI;OUI;2024-06-15T12:50:04+02:00;48.836395736424, 2.2784192115068;Paris;
7025;Octave Gréard - Tour Eiffel;OUI;33;2;30;18;12;OUI;OUI;2024-06-15T12:49:43+02:00;48.856502977696, 2.2931787543289;Paris;
31202;Gabriel Péri - Jules Ferry;OUI;25;8;16;15;1;OUI;OUI;2024-06-15T12:50:24+02:00;48.926182814311, 2.3912295762525;La Courneuve;
8004;Malesherbes - Place de la Madeleine;OUI;67;49;16;9;7;OUI;OUI;2024-06-15T12:51:49+02:00;48.870406028483, 2.323243509808;Paris;
21501;Pont de Suresnes;OUI;24;24;0;0;0;NON;NON;2018-12-21T15:18:50+01:00;48.867415092322, 2.2258946679617;Suresnes;
32012;Carrefour Pleyel;OUI;68;64;4;1;3;OUI;OUI;2024-06-15T12:50:00+02:00;48.92034156960326, 2.3438543826341625;Saint-Denis;
13035;Choisy - Tolbiac;OUI;0;0;0;0;0;NON;NON;2023-11-29T13:09:17+01:00;48.82591155587, 2.3602393269539;Paris;
12107;Diderot - Pierre Bourdan;OUI;21;21;0;0;0;NON;NON;2024-06-15T12:48:22+02:00;48.847648620797, 2.3902582749724;Paris;
18031;Place Albert Kahn;OUI;0;0;0;0;0;NON;NON;2023-07-03T10:59:24+02:00;48.89579697978, 2.3455855841349;Paris;
1003;Saint-Denis - Rivoli;OUI;43;0;55;38;17;OUI;OUI;2024-06-15T12:51:50+02:00;48.859059340842, 2.3476943001151;Paris;
19204;Rampal - Belleville;NON;0;0;0;0;0;NON;NON;2023-09-19T10:41:41+02:00;48.873114661405, 2.3798409114805;Paris;
4010;Saint-Antoine Sévigné;OUI;26;3;26;18;8;OUI;OUI;2024-06-15T12:51:57+02:00;48.8550222, 2.3612322;Paris;
15013;Volontaires - Lecourbe;OUI;31;23;6;4;2;OUI;OUI;2024-06-15T12:50:30+02:00;48.84351378799, 2.3065522313118;Paris;
12127;Tremblay - Lac des Minimes;OUI;48;40;9;4;5;OUI;OUI;2024-06-15T12:49:07+02:00;48.834131261494, 2.4547516554594;Paris;
8038;François 1er - Montaigne;OUI;53;42;11;8;3;OUI;OUI;2024-06-15T12:50:41+02:00;48.866887649978, 2.3066755757207;Paris;
4104;Sebastopol - Rambuteau;OUI;16;1;16;8;8;OUI;OUI;2024-06-15T12:47:25+02:00;48.86181809267, 2.3501381278038;Paris;
15062;Convention - Lourmel;OUI;36;28;8;7;1;OUI;OUI;2024-06-15T12:50:32+02:00;48.842055041656, 2.2859910875559;Paris;
8002;Gare Saint-Lazare - Cour du Havre;OUI;45;4;49;37;12;OUI;OUI;2024-06-15T12:51:46+02:00;48.875674400851, 2.3265598341823;Paris;
32050;Stade de France;NON;0;0;0;0;0;NON;NON;2024-06-14T16:50:30+02:00;48.922987525712, 2.3653386785198;Saint-Denis;
21404;Jean Jaurès - Gare de Clamart;OUI;20;16;3;1;2;OUI;OUI;2024-06-15T12:51:03+02:00;48.81321981219, 2.2716768079163;Clamart;
10114;Granges aux Belles - Hôpital Saint-Louis;OUI;60;54;6;4;2;OUI;OUI;2024-06-15T12:52:18+02:00;48.874794994841, 2.366669436985;Paris;
18134;Ney - Porte de Clignancourt;OUI;25;25;0;0;0;OUI;OUI;2024-06-15T12:51:22+02:00;48.8978867, 2.3458001;Paris;
9104;Caumartin - Provence;OUI;22;2;23;8;15;OUI;OUI;2024-06-15T12:51:41+02:00;48.874422773426545, 2.3284685611724854;Paris;
12010;Daumesnil - Picpus;OUI;21;9;16;13;3;OUI;OUI;2024-06-15T12:52:09+02:00;48.8374688, 2.401765;Paris;
28050;Paris La Défense Arena;NON;0;0;0;0;0;NON;NON;2024-06-14T17:02:46+02:00;48.894046800875, 2.2384113642761;Puteaux;
12105;Bercy - Villot;OUI;33;0;38;21;17;OUI;OUI;2024-06-15T12:48:05+02:00;48.841795009027, 2.3767850184816;Paris;
21021;Enfants du Paradis - Peupliers;OUI;40;31;9;9;0;OUI;OUI;2024-06-15T12:46:34+02:00;48.833122686454, 2.2571459412575;Boulogne-Billancourt;
11046;Place de la République - Voltaire;OUI;19;19;0;0;0;NON;NON;2024-06-15T12:50:26+02:00;48.866830968942, 2.3654810339212;Paris;
35001;Jean Jaurès - Ouvrières Pivéreuses;OUI;1;1;0;0;0;NON;NON;2024-05-27T09:19:22+02:00;48.910423437526, 2.3995766043663;Pantin;
11020;Belfort - Voltaire;OUI;39;21;14;11;3;OUI;OUI;2024-06-15T12:51:38+02:00;48.8563358, 2.3829901;Paris;
11037;Faubourg Du Temple - Republique;OUI;38;1;36;22;14;OUI;OUI;2024-06-15T12:52:07+02:00;48.867872484749, 2.3648982158072;Paris;
11102;Alexandre Dumas - Voltaire;OUI;59;24;33;31;2;OUI;OUI;2024-06-15T12:52:10+02:00;48.852888670365, 2.3891476408096;Paris;
11011;Richard Lenoir - Voltaire;OUI;25;0;22;15;7;OUI;OUI;2024-06-15T12:48:47+02:00;48.86164273878, 2.3727491497993;Paris;
